id,length,width,lips_width,nose_length,nose_width,eye_distance
2968560214_1,6.2510908386097475,6.276538297304926,5.349670696172599,5.39239571051062,4.579197135366286,5.6348982484699235
2968560214_1,6.176553118220836,6.333497663460563,5.4918746472497455,5.474306946614154,4.5409812648101955,5.631748710971337
2968560214_1,6.13234300395315,6.381913040350775,5.46316086701024,5.401047344880684,4.719117030294864,5.5971289873930425
2968560214_1,6.23872860857837,6.390292410945346,5.259648290866039,5.313356975215855,4.65837796912792,5.62648352418958
2968560214_1,6.200100858918816,6.399700533226476,5.26937656308412,5.289173571864955,4.704527044105191,5.6672630075108685
2968560214_1,6.131928639167084,6.205836170803326,5.34741954298653,5.305979718737676,4.686322744658688,5.554613598685444
2968560214_1,6.2307823042870725,6.234315170881812,5.29235284062713,5.148792289638061,4.473123911087261,5.440284060529022
2968560214_1,6.25361110219435,6.295509870977459,5.350439741608987,5.2347456318604,4.721380216144917,5.50664994227573
2968560214_1,6.229898837242423,6.168424813342647,5.2483045954975704,5.455641396944062,4.648962294807,5.591763722932046
2968560214_1,6.225186365811548,6.236525857820083,5.48089391375503,5.350227828741855,4.7723961831612955,5.5094941099130175
2968560214_1,6.3045951529870035,6.424943727694558,5.397342421872566,5.37064935550365,4.673456621380984,5.54892591625452
2968784797_1,7.41702231506297,7.773754577099117,6.366036856031197,6.645267593457614,5.710119274169134,6.987643491463434
2968784797_1,7.561215673574562,7.7150986816384375,6.536755299941593,6.506370263120526,5.810382672111211,6.906411939897676
2968784797_1,7.488997810000863,7.762192270815061,6.572741185524696,6.71797392945266,5.948000400086124,7.008854496067731
2968784797_1,7.457482558654559,7.577141406530329,6.6595969520208795,6.615566492955728,5.958101295611838,6.857498254355961
2968784797_1,7.403899571066929,7.6965399926866835,6.635384833143626,6.606661510427783,5.725412522979601,6.933026780412531
2968784797_1,7.324091160227149,7.758566601903792,6.593503805701131,6.724716037784922,5.986356697109348,6.874648039626234
2968784797_1,7.398752505765448,7.712047378193389,6.595687933216426,6.463039016041019,5.874684170113861,6.976726169607466
2968784797_1,7.595203055551717,7.711167298975903,6.645483164749455,6.686406533675839,5.941388940245641,6.988461325295366
2968784797_1,7.576173823499728,7.6003836352497185,6.53096992009393,6.657645855898558,5.835836952483229,6.864733395830917
2968784797_1,7.398266049636725,7.76516618605787,6.533107168451485,6.566693137156324,5.70843130458078,6.971458745755715
2968784797_1,7.377196500849338,7.7098588637913705,6.534053488015331,6.510312670640392,5.820654871375827,6.907930077121946
2968784797_1,7.4052117400712785,7.7305599570801915,6.471547144009433,6.627180369180571,5.5996730061573565,6.793685388470314
2968784797_1,7.466372738545326,7.588338995590835,6.485454290367843,6.635265948842097,5.857849166911408,6.795794869266475
2968784797_1,7.4598827427469665,7.775210183018574,6.528076230021963,6.643198936003958,5.791072058136743,6.929884768305689
2968784797_1,7.3896149590429125,7.597647776050688,6.6400187650421705,6.638126038745451,5.84909571383806,6.9579068448865575
2968784797_1,7.50159620837331,7.6857446026490015,6.519802505827869,6.584221924610098,5.766730468930502,6.883911956975733
2968784797_1,7.486174848033797,7.852554482525497,6.54590967102451,6.627177767127369,5.80687023932405,6.70951309490812
2968784797_1,7.379225319225868,7.716617691647645,6.51896761369274,6.682393890502013,5.952271383649671,6.80532642630798
2968784797_1,7.410235929741892,7.535750191115477,6.720002910562655,6.6425481067914625,5.857495982908759,7.0545522414535755
2968784797_1,7.407055495651858,7.59977166892475,6.530780647038377,6.670841574599357,5.816709561716593,6.867639528313716
2968784797_1,7.406584392920186,7.70837708827185,6.521245981877881,6.5521535285936805,6.0072266948220685,6.832777294226162
2968784797_1,7.474978791769251,7.742107511881337,6.549163962328151,6.504316141998147,5.713106962466776,6.8455757530332795
2968784797_1,7.306461023136958,7.760394134782223,6.700068697026492,6.603163771824747,5.947571460309973,6.882890170781299
2968784797_1,7.444645931473808,7.603678293812971,6.534224806596161,6.6489077496055495,5.722405925813815,6.8538481518624605
2968784797_1,7.464284709491095,7.7312767802105,6.5000265404020645,6.6581963996973,5.940080051719618,6.9941441460341895
2968784797_1,7.481892079459173,7.666764029862564,6.699797122894349,6.530959619806282,5.8872970363628925,6.956315027799189
2968784797_1,7.510780734348726,7.689946703253311,6.595628607962718,6.612791373138986,5.924954615857496,6.9922935517580544
2968784797_1,7.546729343003382,7.674334295951573,6.7171037996615635,6.675212908623452,5.930575097784332,6.899635650451966
2968784797_1,7.4586611041841016,7.7727875099245045,6.392262924188427,6.674322685459309,6.0026818136830995,6.913943332762052
2968784797_1,7.523710658887788,7.808097785604546,6.507928884198105,6.619031651449592,5.955510530958517,6.838151440340318
296961468_1,6.998437627685965,7.140820860764102,5.9056435907383955,5.786398206351653,5.163643737136704,6.249452068282574
296961468_1,6.8917145820160295,6.950458511145323,5.877780442425766,6.071268422936558,5.187851905708215,6.221260599873763
296961468_1,7.0328158616954255,7.132567400265201,5.90862229283621,5.954577187625241,5.264939206398916,6.071004532670353
296961468_1,6.870167496983533,7.082922730095042,5.728858311493798,5.721836600331593,5.2728921634464445,6.0808340378710355
296961468_1,7.0158657290110265,7.237532052948686,5.830733055388447,5.9604680084009845,5.175767897904561,6.233026871475535
296961468_1,7.0398210017056,6.962697535837056,5.841911145821788,5.8820038414523,5.341832661901458,6.154974826196355
296961468_1,7.0133823992209665,7.048027001163993,5.964443670012483,6.072586485909168,5.051201484455871,5.9806779186535985
296961468_1,7.011453731257803,6.982576646236264,5.884621238186332,5.94014241589943,5.206761755817013,6.008222890463581
296961468_1,6.983675497495754,6.959618286360847,5.875569391716408,5.9305993297523045,5.115138754308634,6.244269415508223
296961468_1,7.049792460156678,6.994440654699098,6.1646018232340385,5.921915514096777,5.229421979870744,6.1469259268147525
296961468_1,7.086993959791058,7.04594584958554,6.086848403777677,5.944925456178177,5.2487122236055015,6.3755249317805704
296961468_1,7.147905801260326,7.047025288248171,5.936342357206876,5.909614245162819,5.173321830428206,6.136980808352416
296961468_1,7.041610490105271,6.893497317976399,5.818250192115541,5.891020045161899,5.261963933027421,6.07566122975889
296961468_1,6.869612867325502,6.986231549023474,5.860327774855192,5.861723847624974,5.296377025079945,6.209894611017847
296961468_1,6.936351155026747,7.1291935821420305,5.960723103688029,5.842368708713133,5.420654901167483,6.02982623423848
296961468_1,7.004199279132948,6.977598163575751,5.919377870015056,5.7705306443750715,5.360553078696771,6.189475540576916
296961468_1,6.977020609136866,7.028913655407397,5.864459113879769,5.826417795296503,5.240204840071845,6.189551698329408
296961468_1,7.032081743110699,7.042698968641289,5.912059281745613,5.922335821174077,5.154324376241664,5.960927653954302
296961468_1,6.987440076270747,7.155058450201157,5.882094145017258,5.870762234733916,5.150173678853252,6.16742931898126
296961468_1,6.9358235899555,7.106094158776042,6.197349656289584,5.985812561681353,5.256061830770849,6.08744237529256
296961468_1,7.0625933637286025,7.010856816482516,5.855587958324055,6.045427400168437,5.32279395256418,6.190932190231468
296961468_1,7.0705284259581225,6.888053621346816,5.784851415196336,5.838243569214431,5.303420294313887,6.267928713875029
296961468_1,7.046368938066301,7.058643124605468,5.846016882311142,5.860186942617522,5.278710917578889,6.148907871587945
296961468_1,6.991071811625355,7.108570875280911,5.948648668171552,6.018076209508662,5.185676078257935,6.32683858129291
296961468_1,6.861840951297321,7.113587749351138,5.978689937565631,5.9761437008608524,5.165976809262879,6.119205758039084
296961468_1,6.981969595484893,6.809501504791006,5.846927137128577,5.773377576697373,4.948818768288583,6.226421795501524
296961468_1,7.072519098639075,7.090587889393256,6.009422090838134,6.074518474536411,5.424504095060034,6.212675315899706
296961468_1,6.977536743345036,7.065804223796531,5.959951993368933,6.047255239715866,5.165608275741063,6.148001292039255
296961468_1,6.913686709439375,7.036464840755633,5.976778228846321,5.982794028569334,5.207467376858714,6.117806334757696
296961468_1,6.972287602302194,7.0119504423321475,6.120835896029693,5.870626443886809,5.239577307300618,6.161947831919274
2970690152_2,6.1531925436582355,6.124985874438205,5.216577718055217,5.22309987524705,4.028798792273286,5.343044705360202
2970690152_2,6.328529881909595,6.070734822154369,5.170436495213525,5.284529366455894,3.9963073141453602,5.193673257188693
2970690152_2,6.311576012426859,6.226783714830068,5.212931025418435,5.401004888120299,4.11278549560311,5.413592597250558
2970690152_2,6.03808448628352,6.248170733518112,5.262269000742303,5.2086234675514635,4.058872468640408,5.18962293628221
2970690152_2,6.243522205177324,6.2501557156980985,5.3722564226639085,5.201250226768832,4.097137974559866,5.301429041693527
2970690152_2,6.261375069777444,6.241309768113003,5.275040259746143,5.266246889414142,4.083339291292887,5.309250620923189
2970690152_2,6.234232983981381,5.970594870602573,5.202998018989336,5.195186305255146,3.9672094615859077,5.323064086716987
2970690152_2,6.308548400751744,6.272567358227439,5.35384082334346,5.095977435911574,4.231285631427266,5.368702351094851
2970690152_2,6.334504196760298,6.218891951438006,5.307839872544332,5.234322639408477,4.056526963763922,5.305932507804605
2970690152_2,6.316929011496397,6.027212586971544,5.20718145290439,5.147266421406778,4.130865325929758,5.247361932537928
2970690152_2,6.144798201712727,6.23484393927105,5.224036557753288,5.228179346790004,4.169498541513254,5.334970845182217
2970690152_2,6.188874840259397,6.105282135530127,5.4443247744850085,5.276493634314862,4.052871509435977,5.385350335808287
2970690152_2,6.219328464528345,6.029015520411941,5.227449257228127,5.165089885985226,4.292614069167625,5.278862210082004
2970690152_2,6.403002619717181,6.173792355496976,5.330648584860973,5.106619287270514,4.1547103974460935,5.173061904122997
2970690152_2,6.110792409246722,6.406188363031551,5.395563684213003,5.221601530524159,4.075580128095423,5.341064427735847
2970690152_2,6.089368726013052,6.290437349711629,5.221423451264838,5.277705543493639,4.115500601125733,5.5576765776897865
2970690152_2,6.267925257300003,6.262649464300006,5.359926544616904,5.359644672600376,4.103807092846764,5.436391238672241
2970690152_2,6.210404757423663,6.050575203043936,5.357980907852683,5.290442764320453,4.140144286181294,5.359464067358258
2970690152_2,6.202514008934825,6.231258497089734,5.273227737547957,5.241528826476974,4.135967051572489,5.319793795340602
2970690152_2,6.194840596005794,6.160136124042091,5.346441749730203,5.265989927281195,4.106445029870064,5.304523189174206
2970690152_2,6.162173873283526,6.161526700728931,5.254061868770863,5.332785678909704,4.253465495322838,5.229900148766266
2970690152_2,6.168203478290629,6.35013473089538,5.298120812617155,5.1139756733369435,4.263525656727831,5.403099271784876
2970690152_2,6.017835393194482,6.233567447593773,5.227809354988631,5.306267624376844,4.063447321810143,5.300908109279567
2970690152_2,6.149542878505768,6.164027921044042,5.2457065175366315,5.117033604964091,4.083120700764552,5.243132754423981
2970690152_2,6.230494259751592,6.226149712579111,5.269938751674327,5.097711812313929,4.192259676897214,5.391113143557347
2970690152_2,6.433309212133254,6.154723668180414,5.20293900058494,5.027412221237363,4.193012967235028,5.189104952698815
2970690152_2,6.245252380104211,6.32991662289318,5.377406453910773,5.104381421697841,4.192522682807529,5.224788194977041
2970690152_2,6.143456017178301,6.153930986607222,5.152894663213209,5.334113662318827,4.115880674789013,5.323991202265133
2970690152_2,6.2767053255521255,6.247053666785758,5.35195553809292,5.19779164331589,4.260565006976464,5.274706318525829
2970690152_2,6.300691597359445,6.260918080101522,5.2573242777294045,5.022490061964197,4.221891956303017,5.397718765272867
2971848745_1,7.262255420488852,7.318645276486281,6.35511337804416,6.272829801511201,5.6265676139805665,6.59503276761293
2971848745_1,7.177888402976474,7.301276841761283,6.271320568794623,6.121584269871606,5.665481079610191,6.44871313498186
2971848745_1,7.274632634422235,7.256958351296994,6.337991402128896,6.21857799142004,5.640639969633,6.441861971622095
2971848745_1,7.373949546100222,7.213195291861552,6.473900305900175,6.280117489857878,5.526261384624276,6.430164483312699
2971848745_1,7.359508280541987,7.285530697216247,6.418280906324067,6.16576984235762,5.566223178041618,6.505056577820886
2971848745_1,7.247850756912567,7.229008675032698,6.436464524185308,6.406396106434132,5.577226677574808,6.535046862612979
2971848745_1,7.27056088927551,7.273466170428206,6.586128076821742,6.263893504247165,5.701644618085855,6.596993265975523
2971848745_1,7.345273023946322,7.267483386518313,6.371754828099832,6.325177424046923,5.5923041923529215,6.571702687125294
2971848745_1,7.337127118251829,7.324550597126486,6.338730792330874,6.290622719318444,5.5163076935267314,6.565507572136508
2971848745_1,7.161120233928395,7.229696173493564,6.408656048228523,6.385627296456156,5.792952353206748,6.540794717528087
2971848745_1,7.385703191170539,7.431926915093256,6.337902948541399,6.2711001570597835,5.569183956301273,6.504638573429195
2971848745_1,7.307069445202379,7.245183611444658,6.216386129228803,6.266768414882736,5.508393365517601,6.487448615527841
2971848745_1,7.115255260382766,7.393180876395534,6.350655639785711,6.380174080582198,5.559262618424628,6.431439141625356
2971848745_1,7.126638258749498,7.367991307086885,6.4101234667722435,6.169037004552679,5.677838581082605,6.439204204247541
2971848745_1,7.325426431862123,7.236868287990372,6.420553690520032,6.332444940308651,5.637729610491683,6.685037981495456
2971848745_1,7.216005865878843,7.279745363624224,6.393185551807785,6.2293959838611315,5.519215415436217,6.357117093043799
2971848745_1,7.300125120946231,7.323108876147228,6.343822280528888,6.157496936777322,5.712152037996867,6.357042822882954
2971848745_1,7.311097215809869,7.407388188325183,6.41985897109744,6.327742141231555,5.625340934788822,6.405030664130668
2971848745_1,7.2047637053423115,7.141978879993472,6.376020504657023,6.249527163677586,5.646613706985942,6.61583819296242
2971848745_1,7.193776451444317,7.137147260312337,6.581303308516043,6.105113829056882,5.638929205365106,6.489777262791996
2971848745_1,7.099820030176783,7.338319229851193,6.549627020675121,6.162849503645999,5.574209933408418,6.549864989241183
2971848745_1,7.311840321384911,7.222472476650927,6.375608490349924,6.323489395600606,5.641091141879948,6.52928709693693
2971848745_1,7.111797025629666,7.2877189161382905,6.381001080767473,6.188026494728574,5.5532261854811065,6.594802563147533
2971848745_1,7.317555762641007,7.211853510301448,6.460449777688844,6.2888645516342665,5.502898873873006,6.545043361552371
2971848745_1,7.25047893092384,7.180811667727765,6.217203188599266,6.4055493407983395,5.555924580987623,6.572353207293909
2971848745_1,7.215097192606304,7.255095604983395,6.271759754941385,6.388159346581159,5.63516933863932,6.506248455684371
2971848745_1,7.23599503435425,7.239946410658408,6.449523365868023,6.423410357329228,5.50913152247449,6.454716786333889
2971848745_1,7.315450246272256,7.3284785179921,6.4321151548068265,6.255254354485693,5.41005234724741,6.468542596342409
2971848745_1,7.253473640328985,7.1775449897953365,6.344146338980671,6.32061569653543,5.576770177499703,6.53739654826568
2971848745_1,7.343221131366598,7.135871263806779,6.307433175800597,6.036045120865585,5.600100181657801,6.640000089886157
2973812451_1,6.647860910069679,6.916565471578956,6.299556893943937,5.702472341484691,5.4545050994499364,5.917895691733029
2973812451_1,6.561373426771932,6.93918073138332,6.180416926399982,5.650584388728574,5.444374338039048,6.06570518428939
2973812451_1,6.615078617174206,6.923323148430839,6.087559211252592,5.647503634194529,5.279702721168036,5.892489093001671
2973812451_1,6.758921133155094,6.88099991525268,6.238703974394878,5.610645436360209,5.41466783048794,6.027275989610487
2973812451_1,6.599596202350527,6.984273183843021,6.132101040679991,5.658024257613791,5.300129611726265,6.020203074113599
2973812451_1,6.71832548923131,6.985087951680334,6.215848606059614,5.769650263173921,5.472377290705385,5.923338816240648
2973812451_1,6.591495139677488,6.806002176883586,6.002983275543249,5.655111673408611,5.38982912051493,5.996966499939139
2973812451_1,6.637437734050802,6.989862955020953,5.958587130662201,5.884873045321863,5.272321684034638,6.056467044117874
2973812451_1,6.717645531678604,7.091317969160518,5.990380816841258,5.69514873004794,5.437427352609972,6.11476186899351
2973812451_1,6.721273355987757,7.012568776838611,6.149667275810731,5.677332993910664,5.3561764724349,5.8854933522156205
2973812451_1,6.695666022484181,6.94760030161943,6.162584615567852,5.630978635048568,5.3032154244816105,5.963176812944201
2973812451_1,6.5281138120417515,6.850325436599038,6.258279070696489,5.6194673664599835,5.406369223173291,5.944878159158169
2973812451_1,6.69628402316595,7.053940995016343,6.0762656580448855,5.677147343386527,5.296480978931502,6.022436600892763
2973812451_1,6.740015567327783,6.9823194142933005,6.065193733904566,5.602880779245279,5.458605007928386,5.973656752067484
2973812451_1,6.759557607935091,6.892521523961483,6.164515017094235,5.596490773127284,5.36697004423341,5.840182994117296
2973812451_1,6.650021405142541,6.902959960767458,6.195512752594607,5.7638673115854795,5.410238274322938,6.095259189497845
2973812451_1,6.6346115265322,6.975231911680686,6.1463291338189645,5.530968103430082,5.414064770113248,5.888630021771091
2973812451_1,6.690660728742126,6.947133101304418,6.309878672352227,5.6548702983956725,5.467931669936211,6.091570881725487
2973812451_1,6.723380987499846,7.028820491264307,6.147261852101605,5.507974859069491,5.244120637590503,5.802349000292955
2973812451_1,6.615598608962419,6.806701520180453,6.195413784901018,5.717333097657015,5.292564691797627,5.854729761245918
2973812451_1,6.467248915200258,6.903338316439065,6.192519977021234,5.606979100981644,5.540505267035652,5.979581619284657
2973812451_1,6.712156752472744,6.987229678060544,6.346849414650199,5.662891861680062,5.3442870882160936,5.89501060621171
2973812451_1,6.614149505130311,6.8757432048173355,6.183030202863878,5.771202207930357,5.470087493292271,6.02349735231516
2973812451_1,6.73657181971948,6.83478634103433,6.1360516379258545,5.8488425402817565,5.300975905383374,6.023161369524359
2973812451_1,6.76587510617547,6.990556899710298,6.1268889477161155,5.678932052619808,5.3387331099324635,5.989486823730443
2973812451_1,6.6304926531237065,7.030128463087527,6.024300704816269,5.726759798147459,5.326427601457817,5.934767440511656
2973812451_1,6.627875458943601,6.966984330694705,6.064250599488828,5.6018192451285636,5.431427145937274,5.918862091292578
2973812451_1,6.8112335218428885,6.7552706649238585,6.267037117325428,5.673600833033115,5.461762050000011,5.994008956109427
2973812451_1,6.796884558144914,6.911977311974185,6.153207506538998,5.796958862360341,5.30770554474198,5.974735045548481
2973812451_1,6.600766668167415,6.852950417495175,6.2051748407000975,5.7233766440737215,5.280572911953129,5.84176957443848
2973812613_1,7.014042855731008,7.021459447313492,5.937540281871972,5.892235674994772,5.270860077856607,6.139645723524299
2973812613_1,7.069163067386999,6.795093871446259,6.047806380618153,6.069864042361777,5.366044308846969,6.059814587199323
2973812613_1,6.887674865315636,6.877282053648125,5.960482247546216,5.90639402016526,5.17100966205686,6.103177563753817
2973812613_1,6.889041722838108,6.9698817686666334,6.051404066335838,5.920537919834636,5.223424321659669,6.239040035993509
2973812613_1,6.821950568645051,6.98120866858404,6.0454795418456895,6.034388362705494,5.353688435604752,6.145515114089422
2973812613_1,6.911623847456616,6.87263586384029,6.152528205584866,5.844103285453542,5.22819813414486,6.233742571163684
2973812613_1,6.803276675997097,7.127166034609174,6.184127653776608,6.026667123042888,5.263183929390272,6.134495169314515
2973812613_1,6.92131392169026,6.958966253582042,6.037648604681392,5.9625093704195224,5.182403902815219,6.022867114115318
2973812613_1,6.9423055705766075,6.892330468612015,6.012686918958923,5.892371337094087,5.279782821352036,6.082036674824337
2973812613_1,6.864168006011567,6.961668861597351,6.026052345944225,5.818359534270876,5.200903410265488,6.099257653343881
2973812613_1,6.9805147780378505,7.058275663787649,6.10655442178449,5.9783123454574625,5.205273107173268,5.842330630308596
2973812613_1,7.0214438637308225,6.842930983210859,5.890500870081048,5.7843949841660285,5.406395178024593,6.038662398906768
2973812613_1,6.837414651091898,6.927679010416995,6.086243529068795,6.0079748263267785,5.431663206154192,6.022965618447661
2973812613_1,6.873863687018538,6.900934322671472,6.062765103612403,5.983656630338947,5.144629466229498,6.069003608482789
2973812613_1,6.735473141621173,6.967112915130688,6.050245364893781,5.9515957293939445,5.114477486610404,6.006036047671384
2973812613_1,6.620292002976521,7.015537498893026,6.106096674373329,5.871710344703433,5.338913204716437,6.160850151097243
2973812613_1,6.942059270942303,6.828928339930175,5.9018763699577566,5.955660901714367,5.521598577092897,6.095467234558555
2973812613_1,7.0457066446882886,6.972201211316025,5.971356414039255,5.947450235039414,5.322416199230326,6.1266901592092555
2973812613_1,6.97165989893982,6.856681544541331,6.001241065342889,5.848354719554365,5.3101282799372616,6.078534874680402
2973812613_1,7.122817002747148,6.8732700114531795,6.017864424455538,5.89754213027559,5.496730721467999,6.071575148442235
2973812613_1,7.008527656075836,6.901696493823105,6.231024087557142,6.023897617122966,5.178682961206121,6.226086352042574
2973812613_1,6.824944945753523,6.898916544559057,6.079140280376224,5.912549622917398,5.391925537084212,6.013170755686195
2973812613_1,6.918069595963762,6.923850542604044,6.076374021142992,5.814778621711529,5.395716603725142,6.130681898268456
2973812613_1,6.906991921402392,6.929744338139828,6.009901478840192,5.9823681169624345,5.192631876406325,6.074762328155799
2973812613_1,6.8684466080604665,7.080655569528056,6.033305680430351,5.8187571339765976,5.319375929442989,5.894800660961236
2973812613_1,6.889993543409717,6.897316502696389,6.164787000144494,5.725020405581719,5.304400190001404,6.069874797619708
2973812613_1,6.9946842983844615,6.938653862926652,6.130895631313402,5.868986854010021,5.255075828117279,6.081721612117899
2973812613_1,6.880848804884543,6.79958915690251,6.0336078021007005,5.886402154377661,5.29173415246124,6.128345179974129
2973812613_1,6.858856696950388,6.876272969239276,5.980881680622349,5.813774021068979,5.246963363884955,6.091727590432417
2973812613_1,7.010057994968661,7.0653769836366305,6.006835555779494,5.958453380441479,5.11414009389685,6.145886602498142
297461011_1,6.084144867932673,5.980787501172576,5.336176968453166,4.836585160845851,4.429696511777001,5.1383027259727
297461011_1,5.963339373965337,5.9806327373911605,5.299121266127677,5.132411830177533,4.379983194192321,5.17435064643435
297461011_1,5.925633903911555,6.0604104752479016,5.256677736923942,4.998635203495728,4.391797044676522,5.342433262454403
297461011_1,5.989342622915179,5.867929376230289,5.16566688316971,5.186111034415788,4.23078882099353,5.179551021613888
297461011_1,5.91449172567142,5.918573115815358,5.15214700284645,4.919731976925193,4.358697367787499,5.193767326016598
297461011_1,6.014957768590019,6.101379071684236,5.242780439670926,4.924365079485702,4.390548738866192,5.2641103836455985
297461011_1,6.1057938206766735,6.0709282069335835,5.155585260202426,5.003286927876102,4.374996827516976,5.327844666259284
297461011_1,6.011175404629743,6.031764150323264,5.5598448648510725,5.046451107628097,4.374637851000696,5.204045965233151
297461011_1,6.056471374852138,6.063492585209018,5.264260136634731,4.900101074110554,4.440004247245697,5.318046987804106
297461011_1,5.882385891914408,6.11433974762044,5.417465204140616,5.096496806035615,4.333032669791781,5.225408287002261
297461011_1,5.891799242343695,6.100951349737808,5.307160921135614,4.883885702884627,4.607137466506646,5.365136779497285
