id,length,width,lips_width,nose_length,nose_width,eye_distance
2968784797_1,7.40162795837265,7.828189916729109,6.547600060421201,6.826205326179012,5.988756403272493,6.84509137222564
2968784797_1,7.4761885966961055,7.753068773619778,6.908965179155038,6.509001610516887,5.867759545832565,7.021812566689402
2968784797_1,7.486128642313825,7.569256153679606,6.619853836471576,6.791261672005079,5.932408714698268,7.07581938775738
2968784797_1,7.201560722485263,7.770338945924602,6.483290342703988,6.438313462149183,5.947608828765201,6.889769613737839
2968784797_1,7.3056893734950465,7.697694264048667,6.601920337214366,6.737873113885011,5.709447585906747,6.9443608012642075
2968784797_1,7.495030248731528,7.690225462515592,6.688975232255418,6.702230336585069,5.787499939399901,6.782359601142012
2968784797_1,7.466608096931204,7.619472538968396,6.578710856749099,6.551044213411634,5.729242322824519,6.986567705459734
2968784797_1,7.3861738320810195,7.804306067613773,6.8705254050039715,6.660411668654641,5.892432200016308,6.868240254659387
2968784797_1,7.231336162854971,7.693298419710652,6.50634739352606,6.74271142129988,5.672320610995406,6.953122460671104
2968784797_1,7.477778559229047,7.641821078389854,6.510891543834397,6.602269921514387,5.743698120789523,6.925315232194818
2968784797_1,7.389569439576126,7.677454063982322,6.618755120006699,6.739029390224602,5.799375037699333,6.893323648237089
2968784797_1,7.429963251116836,7.596732250582208,6.576540493157412,6.587237995313536,5.753819006446859,6.8830312567334735
2968784797_1,7.368200767190192,7.750805412229407,6.557065248635105,6.530697666043497,5.887397009869475,6.845235179977623
2968784797_1,7.500346369444245,7.92982263460562,6.47038334310951,6.6525423274967475,5.76359045741078,6.910386742199717
2968784797_1,7.4183412280964465,7.445113927812942,6.661374084781578,6.619890221309865,5.757288432311058,6.97554577924427
2968784797_1,7.536502038596647,7.837184032158226,6.604066612177759,6.491395278220405,6.048700736283273,6.959100032991068
2968784797_1,7.488401098588306,7.755048329170321,6.62361084719863,6.668756991124831,5.784718018993987,6.913787351521998
2968784797_1,7.32939160911736,7.853226710494099,6.640838582689503,6.55471368093377,5.918075342672227,6.91140184820287
2968784797_1,7.478643006919051,7.73681980142447,6.644223749645747,6.690949045817479,5.647930698864964,7.024529626370208
2968784797_1,7.1910777010616265,7.573770594365703,6.378724533553968,6.539059556281438,5.905262577354848,6.9743266922738
2968784797_1,7.573570960857385,7.708937711478752,6.667583551337394,6.819542966206803,5.99728373372146,6.661612572162767
2968784797_1,7.555420616810001,7.802252299756008,6.6167002582211065,6.6114222374868685,5.8393939581150605,6.979084463824229
2968784797_1,7.364964775139532,7.58255161658995,6.5363908955829455,6.490734332059897,5.905096544859451,6.84598639382386
2968784797_1,7.192367036516304,7.671762759917228,6.643448723551619,6.740313102436255,5.909865617229551,6.736221342593182
2968784797_1,7.547818850067476,7.8034320322890975,6.612218531002479,6.852466656005926,5.712067500148308,6.767746339369036
2968784797_1,7.61366859953178,7.535977170271126,6.76181970282977,6.602470365366308,5.980589328010916,6.910122595385789
2968784797_1,7.356648661607786,7.617086179156243,6.601722018509863,6.819942404355833,5.9351251179377655,7.053998358001178
2968784797_1,7.386123722265548,7.733719336447404,6.51027806033537,6.61511069862839,6.045670232714897,7.032035460773894
2968784797_1,7.464791895897593,7.499944156977757,6.414069171933401,6.756928001236943,5.7421255325805465,7.120421248444037
2968784797_1,7.392444726865214,7.626658093879935,6.507867441801859,6.617436713779719,5.755993780273841,6.8019196745749255
296961468_1,7.050290595147646,7.105217641669945,6.094809748281908,5.841935524937724,5.290406355230317,6.068474988777647
296961468_1,7.202297268969902,6.94220209145056,5.79685838840109,5.797633727418976,5.4133812734491515,6.259657617839434
296961468_1,6.902743397158086,7.152828498712198,5.85351715657948,5.775053863462372,5.2464161726595195,6.137068557361165
296961468_1,6.8612695977688976,7.172713468674135,5.929181557069224,5.96683667284708,5.365717515127953,6.148963417232445
296961468_1,7.127285558480014,7.139508710680516,5.845123334101149,5.941107968694411,5.379144701154268,6.206341899798143
296961468_1,6.942992384193724,7.152659205457658,5.7603206214641185,6.046642214488245,5.203103559594536,6.123292996041678
296961468_1,7.043509006341283,7.121022051136609,5.81757491218743,6.025223823191965,5.21948236043025,6.059350803873615
296961468_1,7.137808918801473,7.0396534572972955,5.801966138180815,6.016382180242921,5.229109067152221,6.260817074600032
296961468_1,7.0072591583974075,7.048319986170867,5.926592309890555,5.886647348032221,5.377039512037162,6.10838768497218
296961468_1,7.061353172723773,7.157743912213601,5.905803174887457,6.066679571428491,5.413468714851078,5.97721684199414
296961468_1,6.999315828866082,6.874402492136302,5.806326960530071,6.069668567718521,5.189325102643208,6.037125381086548
296961468_1,6.99133029044043,7.161280140065263,5.90173080384833,5.906334788417737,5.148701437341797,6.274534076782897
296961468_1,7.014915003819194,7.14937205439049,6.029127011393257,5.802355912105993,5.341030224569742,6.288577799462584
296961468_1,6.968367062183144,7.167948495545852,5.884870978814449,6.002720840031209,4.990157959072716,6.302010608242788
296961468_1,6.964262585316227,6.990595004196043,5.701010540978013,5.920418452301298,5.303025431035032,6.145774892624677
296961468_1,6.91986271592325,7.017863212548308,5.935863061457124,5.815318339223309,5.377780660600964,6.108147574650148
296961468_1,6.882850744852411,6.915788721784647,6.0262876547237,5.865886918992149,5.343543399160145,6.25838880197578
296961468_1,6.811571463947823,6.998261673876295,5.823663152249317,6.028371694118291,5.184071028190342,6.041667788433843
296961468_1,6.965085602416219,6.911212094386148,5.824364620612246,5.8723400475496295,5.283487757382174,6.332032526264883
296961468_1,7.140716855259855,7.081389960887107,5.9461546034368915,5.809640373657083,5.080085838206061,6.196154474865327
296961468_1,6.962351611397009,7.05015466495697,5.8847089933553125,5.966909888243357,5.255986854024341,6.191646472154671
296961468_1,6.955919927391687,7.1419254589576555,5.9475883008353545,5.869180123171736,5.2170035953953615,6.1171645562932895
296961468_1,6.9837989152646065,7.017295649388293,5.973757003541267,5.902000575018911,5.084100180723747,6.162259927683664
296961468_1,6.968716410213492,6.972473724564912,5.801469316690855,5.8597306806875205,5.232110600833241,6.203741212255758
296961468_1,6.9794430881508145,6.857798649097162,5.901647608810589,5.9000828865612185,5.361870707504655,6.2597480662187985
296961468_1,6.893830199101201,6.975695469685497,6.105129708897936,5.9087268503247525,5.182366615618083,6.147208807188332
296961468_1,7.09531702763323,6.979041017501382,5.845262338719682,6.010194712769162,5.263138213966803,6.107727499331136
296961468_1,6.923936415128225,7.115208410973985,5.8809233112469546,5.813086097294137,5.341827347469454,6.199195052151856
296961468_1,6.850764925895099,7.031483822905125,5.885342988816925,5.987272834564432,5.259523513615981,6.275335855560326
296961468_1,6.982050609442732,6.861815642220078,5.821566500164914,5.90716047427463,5.0548087070878305,5.986339352344109
2970690152_2,6.164866532440932,5.995456538099509,5.415003530974112,5.050443029291833,4.122241098726058,5.595824368391843
2970690152_2,6.15688042736932,6.3365847516098635,5.178875705882705,5.258662117472496,4.182182662446649,5.110932876480977
2970690152_2,6.290990413320567,6.312606213656633,5.338342399560106,5.244724356716684,3.9970604602830457,5.3157922323475395
2970690152_2,6.194483423759514,6.236366605698624,5.231032829912184,5.000872330889934,4.041262008135173,5.184222363015487
2970690152_2,6.255449616731658,6.1583585381797805,5.430306740583296,5.263797470323656,3.91378460313371,5.242998078181526
2970690152_2,6.124047196086994,6.210753522322148,5.208147317707236,5.276223741025987,4.013893732657885,5.302627946298921
2970690152_2,6.202002113622337,6.309856063917985,5.21062739591774,5.180963459379673,3.9218053014864105,5.129265624945025
2970690152_2,6.269708744478386,6.146917773021335,5.279043034171097,5.079440952896683,4.027739798951606,5.297791683860305
2970690152_2,6.0949754327991625,6.2140061136227684,5.280333573785131,5.322473475192514,4.265221249641416,5.280494595057863
2970690152_2,6.1375860475894015,6.096569146100996,5.3366323108831,5.109409846197114,4.119631740030267,5.314440240774381
2970690152_2,6.358519414850287,6.204285854453895,5.398150188888754,5.032426201334011,4.2000984603491585,5.515362919173549
2970690152_2,6.224405753591586,6.277075673484226,5.290806605884145,5.029297420596181,4.1856949167274635,5.2584459977466755
2970690152_2,6.034810482506603,6.3992257223338935,5.199583359822377,5.263355430641227,4.175662787333945,5.405641781942546
2970690152_2,6.266714365665705,6.245636162739526,5.235879205003522,5.112219229721816,4.232084404624597,5.253346024219231
2970690152_2,6.077924719733798,6.321552498279023,5.291499903324998,5.187732866082392,4.35803967776128,5.364637264092939
2970690152_2,6.200368000192954,6.236666117720526,5.4789804294734905,5.024431941848004,4.051772987786329,5.2265652434091034
2970690152_2,6.137261057706548,6.195515590413448,5.172752800420497,5.293755159986761,4.138935549257875,5.461931901519025
2970690152_2,5.989115186080849,6.307882980859241,5.331472634677536,5.219954152840807,4.195864528451161,5.1555178938427675
2970690152_2,6.130517045958448,6.394035954271909,5.294215577087769,5.07405359994053,4.041261475708566,5.292736514364003
2970690152_2,6.08031665377465,6.224581601793717,5.406880697043461,5.273109399252029,4.183390752660891,5.228693424754666
2970690152_2,6.222211702434855,6.13533607338391,5.351025466715275,5.219765065638633,3.919962843456676,5.057041016488213
2970690152_2,6.243589399985353,6.290269258915139,5.53596436468923,5.102860107044165,4.072928178620705,5.533626864537719
2970690152_2,6.0642507765411855,6.0398108423212005,5.350543147967568,5.075552510093565,4.338053987612396,5.393254926887066
2970690152_2,6.310931297755604,6.212505585597279,5.2123319043102025,5.276564369233216,4.065278686486316,5.389610528054723
2970690152_2,6.163723436833944,6.219717047064616,5.330281301707507,5.178805064929024,4.073146474340255,5.29846416834241
2970690152_2,6.010309824527969,6.236018342895162,5.331536358795223,5.244185606746199,4.043972172439374,5.331217191685994
2970690152_2,6.249100604555305,6.334262462550723,5.308641091530156,5.123081940722232,4.237194521950556,5.24039643597905
2970690152_2,6.32210041773382,6.311835428049252,5.053689530519956,5.187001577853946,4.40343948562578,5.365781931850176
2970690152_2,6.043190224298162,6.2318197190608995,5.3326243336821415,5.067059624204492,4.107973637803139,5.423564210427276
2970690152_2,6.154180765785296,6.232155253717543,5.272358504924492,5.136542519884881,4.118017338224384,5.3222022378517275
2971848745_1,7.2739114077360485,7.431047629390561,6.419991546029898,6.450120578258259,5.542166498428707,6.575511045627583
2971848745_1,7.184747148593573,7.124063458002398,6.519140584453769,6.208171055177033,5.572164587549971,6.555531377860193
2971848745_1,7.289083457797902,7.36608595364791,6.421406246705696,6.410238829223388,5.603116707230163,6.613254849320944
2971848745_1,7.273407847185007,7.169185043545545,6.386461121335845,6.205122789608337,5.702484033270203,6.415726165970301
2971848745_1,7.346393441857143,7.163203592896125,6.518419278002891,6.311931290968411,5.7219444877027446,6.524416083943402
2971848745_1,7.0856991610981,7.264922620417399,6.45946589810434,6.33462412533741,5.504956572466863,6.649643257061671
2971848745_1,7.221943380123826,7.358127969525271,6.406398668164711,6.412181307174687,5.406147701471855,6.388244070764398
2971848745_1,7.245706545419183,7.293755093144428,6.3537518892067615,6.26316519977877,5.730921770184467,6.470435998484477
2971848745_1,7.261617834218835,7.259675206776794,6.324488919085408,6.242890619990516,5.719414152288576,6.448852910708159
2971848745_1,7.290424623829086,7.2810597246491,6.417954453502506,6.13536151516435,5.6617679901300715,6.408552071998357
2971848745_1,7.25086055925499,7.153080327721331,6.170010027890909,6.526781176500829,5.597206095110056,6.565631247926662
2971848745_1,7.167543220796222,7.2365184492479315,6.32875214939202,6.280611105627456,5.497988380949884,6.494897373166169
2971848745_1,7.226710572972864,7.286302117648757,6.359052837762675,6.211321813450886,5.567230872661967,6.408715422490341
2971848745_1,7.352371828927771,7.26061974636489,6.445280354636591,6.2593224264235365,5.82753819518295,6.59155152408681
2971848745_1,7.241100916602585,7.221822347181886,6.419403944408409,6.24957501094333,5.504625619916641,6.694364876115424
2971848745_1,7.261620730256869,7.326001897937899,6.371113905822245,6.148602147680142,5.802028287644746,6.443053071440987
2971848745_1,7.269236929533619,7.4023936029223,6.121829092103357,6.266977199830722,5.583622235581101,6.556025610343048
2971848745_1,7.1773151156323864,7.352471971287077,6.279512041966213,6.1253082746178045,5.512644930556392,6.548316388401869
2971848745_1,7.203857452342902,7.328200262244164,6.310379883874014,6.405013304782505,5.5155786827954865,6.4822421861135595
2971848745_1,7.1778000397643416,7.28871430085155,6.3250889576225235,6.357213851056965,5.716876434884211,6.5397368615753155
2971848745_1,7.079851858762971,7.325126500700234,6.128332081677726,6.181332955631651,5.6064090786897225,6.592180181833036
2971848745_1,7.386147877152622,7.2145932104150505,6.309175771683929,6.178546809255637,5.5014643966036285,6.665242831388611
2971848745_1,7.293870637977946,7.336912145991284,6.41094071014101,6.377666588519934,5.576124487548369,6.483597844995637
2971848745_1,7.217624503564258,7.307029591668903,6.492483351237015,6.36462165539001,5.496996193137904,6.4278423134477185
2971848745_1,7.354083835431098,7.458286928471878,6.432514803586835,6.285198318611645,5.768881604679572,6.524706573581266
2971848745_1,7.240409275689601,7.352999929131761,6.401278734216935,6.240726448898236,5.699647926441866,6.511452275980631
2971848745_1,7.584177887859426,7.3792275559162395,6.490110982205629,6.178866268030445,5.5563548595776915,6.417295160963344
2971848745_1,7.061065486270477,7.364131904916914,6.449044202713747,6.306165752235893,5.678446527118387,6.417678134408155
2971848745_1,7.250861131013222,7.2375680954410475,6.313874856768752,6.263311910575727,5.557437810743572,6.36684064630071
2971848745_1,7.077741602711135,7.262947684418744,6.390360875606515,6.301774151258356,5.569829139984271,6.561846753005993
2973812451_1,6.607456931860914,6.92387530420118,6.101816492239093,5.675191489689872,5.38836005011709,6.007946679289634
2973812451_1,6.696609213084472,6.873353776347197,6.182700082674043,5.529305654701036,5.435364018843844,5.943475210588368
2973812451_1,6.659454605522907,7.000445797119085,6.146932223640208,5.57713936626581,5.205524952572764,5.933379494355524
2973812451_1,6.6423495672838735,6.848626990598393,6.2012749932168,5.605256099777049,5.2335552118163,5.929419915733604
2973812451_1,6.519242428183312,6.847508779029113,6.17848276224841,5.77078415601632,5.393699479797632,6.010774358536767
2973812451_1,6.6872897410280165,6.92305210597062,6.066552119899727,5.781337583025752,5.5367478706711255,6.115702960933545
2973812451_1,6.836810322156472,6.789354498828252,6.240681059755474,5.573874962210271,5.099178806905995,6.030542067740531
2973812451_1,6.746902671703285,6.797541453128199,6.126941497600846,5.686898101890403,5.531169194338166,5.994629565692986
2973812451_1,6.692837405064553,6.941682631670423,6.396286114471498,5.709874220226923,5.405310611246151,6.00185604252399
2973812451_1,6.714879454301583,7.005656629356486,6.055602583387723,5.620852437976493,5.136434808868973,5.9551251930106295
2973812451_1,6.418716310993873,7.050999933209159,6.123647763968453,5.708696835932762,5.37833375626547,6.209876267882665
2973812451_1,6.722508487426594,6.897149914233118,6.181786590413936,5.800767176924633,5.50665372712433,5.772413848100161
2973812451_1,6.849784547459066,6.873878711982765,6.1604024840167595,5.616137349541335,5.4142858061647505,6.052806407717773
2973812451_1,6.6660195924604775,6.985817007874341,6.207646902185527,5.7386701244663385,5.2089719545208775,6.130296864262244
2973812451_1,6.841850199044258,6.9270623070799555,6.33850208839417,5.6305044552167525,5.125086342385718,5.85041872293453
2973812451_1,6.7658545014511535,6.906483639298277,5.995701958356258,5.571374350189347,5.378857370618999,5.967035986601247
2973812451_1,6.735593752500683,6.978491669176341,6.196535174891252,5.795046152283331,5.308514086292396,6.106373859473456
2973812451_1,6.619229896058242,6.8908385307216165,6.183612480434868,5.559426563964072,5.2708424530909905,6.120510266104885
2973812451_1,6.848568043676667,6.803739504954703,6.165080590322867,5.560520858156185,5.437659651321506,5.937121088548428
2973812451_1,6.738710684506419,6.919682990745462,6.348927159764546,5.575268146923668,5.411224320415547,6.0882224655101576
2973812451_1,6.935745223442631,6.892962261611367,6.382631781047663,5.831768061292481,5.405828623967382,5.927231076783629
2973812451_1,6.843393093397322,7.21465691771288,6.2431870377064715,5.7687230809606165,5.734452445806279,5.916563251015569
2973812451_1,6.816886542744263,6.980759303505637,6.212588906266762,5.701779605201209,5.383107074982492,6.04647116858467
2973812451_1,6.615293568972852,6.8387642238298945,6.123040062428122,5.7025024739159536,5.2997062552604355,5.985597676759674
2973812451_1,6.781733827714206,6.964908142994631,6.194603404414101,5.588898705021447,5.503089107558535,6.107030750947574
2973812451_1,6.7639668666647195,6.970002083945993,6.183362722065779,5.689646820078962,5.27390663233868,5.74500399000585
2973812451_1,6.5944746630177775,7.05097061681467,6.287677975487974,5.5282840691244495,5.277402535862338,5.955641552999556
2973812451_1,6.85451762327363,7.059377368905589,6.444134924047765,5.565384374377447,5.232183527035085,5.919414199312933
2973812451_1,6.718754804032857,6.708717896753277,6.126967821361671,5.722983178396868,5.332738535993901,5.97233287605999
2973812451_1,6.687244901705088,7.002767123848895,6.3943286511053,5.681094284619628,5.379952904664437,6.0146204919468325
2973812613_1,6.977555507783919,6.961922476956673,5.861183037786874,5.932522503385898,5.356064735741791,6.058487150442306
2973812613_1,6.8450975266574074,6.800070836481668,5.867006839104243,5.95907887289124,5.190316359290417,6.054761776305945
2973812613_1,6.838739774562576,6.971415072648069,6.13034683274557,5.83052651598763,5.296692888864621,6.104385821942723
2973812613_1,6.939485617687627,6.970023679337024,6.236866287243976,5.831820430237522,5.325315657612964,6.17202266235373
2973812613_1,6.852530792591732,6.822636378924238,5.976772373008247,5.96342881635404,5.470476048083092,6.16074461153056
2973812613_1,7.065126449389465,6.801185169009044,6.090299204327516,5.8459295466637355,5.421950356975855,6.126928649677458
2973812613_1,6.87108045614601,6.960857910146119,6.045293097175313,5.9132411637520725,5.281625362266605,6.138792864598647
2973812613_1,6.825916790031308,6.886669392493151,6.070221759188795,5.8252878537541575,5.23835251412736,6.061268277685378
2973812613_1,6.998267155191037,6.765618726940405,6.083719617498853,5.8933344154928555,5.374198277769029,6.111442469340426
2973812613_1,6.772983711551393,6.978123127054764,5.9791357770705655,6.119053730819579,5.255704691537367,5.936805050026618
2973812613_1,6.86943879242944,6.8626931285539605,6.0488283877933595,5.8133028394291095,5.141706586528071,6.182855808794221
2973812613_1,6.986303588639933,7.032916148464263,6.049630330982998,5.839656518980938,5.369286875033256,6.174753852419614
2973812613_1,6.966211764095757,6.748054323498554,6.188102827492053,5.852382124389701,5.168926038399153,6.264857171597506
2973812613_1,6.792412514359843,6.78147209599846,6.087000161696378,5.766345180811039,5.296267529386182,5.982443475923204
2973812613_1,6.9505043195913085,7.145535384883826,5.722103301649786,5.691470363231606,5.011110503627231,5.909592435470358
2973812613_1,7.003953888604292,7.044315485400184,6.221939208915257,5.904348156597355,5.389651650541851,5.926987034301779
2973812613_1,6.968107671835057,7.028191789620479,5.801038880226242,5.948544849465345,5.282917210225127,6.221926485206453
2973812613_1,6.786189140777893,6.968300992652563,6.010461012184906,6.129223961686618,5.364238842960681,6.172239464186905
2973812613_1,7.063290727947299,6.953500687664958,6.086668706410753,5.8849826556812745,5.329378703152747,6.118405772341149
2973812613_1,6.938637072361478,6.832753347836527,6.032841645541944,6.005474360869924,5.099227804945562,6.02031158279459
2973812613_1,6.877447698764481,7.038637575537904,6.104791583046472,5.946037352030509,5.213195163098907,6.037790780346917
2973812613_1,7.019868249152386,7.205023083925026,6.060764026614922,5.907645716990533,5.17854627785585,6.197462655176541
2973812613_1,6.828935641633646,6.867148608585664,6.04974986111399,5.802030104428937,5.382600724097509,6.049348144046075
2973812613_1,7.038047507597425,7.186567440067385,6.022911217270468,6.2128323676691,5.389122759402111,6.048525591626651
2973812613_1,6.948106547315273,6.966466029181993,5.981655124170918,5.823380381006105,5.249366669816461,6.166736650014862
2973812613_1,6.983088740221116,7.1204474395159965,6.108376660672563,5.931003389508057,5.321386674377521,6.000499384593557
2973812613_1,6.931907884398701,7.100129880673593,5.93341247531763,5.788981421684508,5.193531436434077,6.014628513394875
2973812613_1,6.864529432426794,7.009862155432342,6.04259365061535,6.167188472764184,5.222242318609784,6.249641137886777
2973812613_1,7.059150852476655,6.962111473806649,6.168857606901218,5.833262949682642,5.543649805633468,6.290095687509933
2973812613_1,6.8666009808504676,6.935615571094406,6.1015609858137,5.986663773036605,5.409508326440397,6.072613168216158
297461011_1,6.152206333947563,5.920300078447705,5.347893183690459,5.040203372133662,4.489582373782262,5.310275247207851
297461011_1,6.152774689381733,6.033417031815004,5.386229134516868,5.0634747023812485,4.560540516250052,5.629208627275026
297461011_1,6.099179786078195,6.150996458255359,5.07770085843921,5.027317265115391,4.364430503636677,5.239501430056744
297461011_1,5.972795190133199,6.084466633101201,5.169016988818776,5.007229469798749,4.545196533995154,5.256428865834844
297461011_1,5.982451872654394,6.153979989030861,5.145060276906087,5.061029756325657,4.4858505462050395,5.277161596182105
297461011_1,6.255644829359573,5.995671301063973,5.1074032046562365,5.042590157180782,4.527569825000994,5.238883142621756
297461011_1,6.033325279668183,5.9567110303568365,5.218723572264774,5.149516502493103,4.430593951797702,5.332340037455614
297461011_1,6.098393791503942,6.268240031974659,5.1671738672819405,4.8433992649499515,4.543632773026167,5.233938052619977
297461011_1,5.797141433293442,6.154606554824388,5.314032579598855,4.984345434062823,4.4250032237200925,5.333184135117873
297461011_1,6.1100734339721,6.174571389483858,5.07212699143296,4.933345286734503,4.512425404084904,5.446194314085354
297461011_1,6.092720568068716,6.036021609177177,5.360010267802923,5.1269849581719615,4.3216034570768445,5.272692490622054
